HS Code,Goods Shipped
38089299,"60 PALLETS IMO: UN 3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S.   (AZOXYSTROBIN AND BENZOVINDIFLURYP)   CLASS 9, PG III,"
29333984,"03 20´ X 8´ X 8´6"" GENERAL PU SLAC 60 PALLETS CONTAINING PARAQUAT TECNICO SYNGENTA HERBICIDE"
29339969,160 PALLETS SAID TO CONTAIN CYPROCONAZOL TECHNICAL FUNGICIDE
29189999,"40 PK MODDUS TECNICO FUNIGICIDE IMO: UN 3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (TRINEXAPAC-ETHYL), CLASS 9, PG III,"
29335990,"3 TK UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)   CLASS 8 PG: III,"
29335990,"4 BLK UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)   CLASS 8 PG: III"
38089299,"60 PALLETS IMO: UN 3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S.   (AZOXYSTROBIN AND BENZOVINDIFLURYP)   CLASS 9, PG III,"
29333900,"2 DR UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III,"
38089299,"06 20´ X 8´ X 8´6"" TANK CONTA SLAC 6 TANK ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (AZOXYSTROBIN AND CYPROCONAZOLE)"
29333900,"4 BULK   UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE)"
29333984,"03 20´ X 8´ X 8´6"" GENERAL PU SLAC 60 PALLETS CONTAINING PARAQUAT TECNICO SYNGENTA HERBICIDE"
38089299,"60 PALLETS FUNGICIDE UN 3077 ENVIRONMENTALLY HAZARDOUS   SUBSTANCE, SOLID, N.O.S.   (AZOXYSTROBIN AND BENZOVINDIFLURYP)"
38089299,"10 FLEXIBLE IBC FUNGICIDE ENVIRONMENTALLY HAZARDOUSSUBSTANCE, SOLID, N.O.S. (AZOXYSTROBIN AND BENZOVINDIFLUPYR)"
29335990,"3 TK UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)   CLASS 8 PG: III"
29333999,"4 DR UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III,"
29333900,"4 TK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III,"
29333984,"02 20´ X 8´ X 8´6"" GENERAL PU SLAC 40 PALLETS CONTAINING PARAQUAT TECNICO SYNGENTA HERBICIDE"
38089299,"60 PALLETS IMO: UN 3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S.   (AZOXYSTROBIN AND BENZOVINDIFLURYP)   CLASS 9, PG III,"
38089996,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 1 PALLETS CONTAINING 16 BOXES BRODIFACOUM 1,0% INSECTICIDE"
29335990,"4 TK UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)   CLASS 8 PG: III,"
29335990,"4 BULK   UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)"
29359099,3 ISO TANK FOMESAFEN 48%  AQUEOUS SOLUTION
29333984,"02 20´ X 8´ X 8´6"" GENERAL PU SLAC 40 PALLETS CONTAINING PARAQUAT TECNICO SYNGENTA HERBICIDE"
29335990,"3 BLK UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)   CLASS 8 PG: III,"
29336913,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 22 PALLETS 44 FIBC UN3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID O.S. (ATRAZINE), CLASS 9 PGIII"
38089199,"2 X 20 TK   CONTAINERS UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III"
29321300,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 80 DRUMS TETRAHYDROFURFURYL ALCOHOL"
29321300,"005 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 400 DRUMS ALCOHOL"
38089199,"3 X 20TK   CONTAINERS UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS NK (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III"
29336913,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 44 FIBC ON 22 PALLETS UN3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID N.O.S. (ATRAZINE), CLASS 9 PGIII"
29269095,"004 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 69 PALLETS CONTAINING: 38 PIECES UN3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S (CHLOROTHALONIL), CLASS 9 PGIII"
29335990,"004 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 80 PALLETS CONTAINING AZOXYSTROBIN TECHNICAL"
38089199,"6 X 20TK   CONTAINERS 6 TANK UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III,"
38089199,"4 X 20TK   CONTAINERS UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III,"
29330000,"2 BULK UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)   CLASS 8 PG: III,"
29242943,"UN 3082 E NVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS S-METOL ACHLOR)"
29242999,5 PALLETS 20 DRUMS METALAXYL-M TECH FUNGICIDE
29333984,"(002) 20´ X 8´ X 8´6"" GENERAL PU SLAC 40 PALLETS 80 DRUMS PARAQUAT TECNICO SYNGENTA 240 KG HERBICIDE"
29242943,"CHEMICALS SPOT PRODUCT UN 3082 E:NVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS ?: S-METOL:ACHLOR)"
29333984,"(002 20´ X 8´ X 8´6"" GENERAL PU SLAC 40 PALLETS CONTAINING 80 DRUMS PARAQUAT TECNICO SYNGENTA HERBICIDE"
29330000,"4 BULK   UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)"
29341090,360 NOS OF FIBERDRUMS OF 60 KGS EACH ON 40 NOS OFH EAT TREATED WOODEN PACKAGE S (PALLETS) CONTAININGTHI AMETHOXAM TECHNICAL UN 132
29242943,"CHEMICALS SPOT PRODUCT UN 3082 E:NVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS S-METOL:ACHLOR) CLASS 9 PG ?: III"
29330000,"4 BULK UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)   CLASS 8 PG: III,"
29330000,"4 BULK UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)   CLASS 8 PG: III,"
29330000,"4 BULK   UN 1760 DIQUAT TECNICO, CORROSIVE   LIQUID N.O.S.(DIQUAT DIBROMIDE)"
38089299,"(002) 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK UN 3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (AZOXYSTROBIN AND CYPROCONAZOLE), 9, III,"
38089299,"60 FLEXIBLE IBC FUNGICIDE SUBJECT TOIMDG-CODE: ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (AZOXYSTROBIN AND BENZOVINDIFLUPYR)"
29333999,"4 BULK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE)"
29339969,100 PALLETS CYPROCONAZOL TECHNICAL FUNGICIDE
29341090,"360 NOS OF FIBERDRUMS 40 NOS OFH EAT TREATED WOODEN PACKAGE S (PALLETS) CONTAININGTHI AMETHOXAM TECHNICAL UN 132 5PROPER SHIPPING NAME: FL AMMABLE SOLID, ORGANIC N.O.S (THIAMETHOXAM) TECHNICA L (CHEMICAL) NAME: THIAMET HOXAM CLASS:4.1 PG: II"
29335949,40 PALLET SAID TO CONTAIN AZOXYSTROBIN TECHINAL AZOXYSTROBIN FUNGICIDE
38089299,"(002) 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 SOW TANK CONTAINER UN 3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (AZOXYSTROBIN AND CYPROCONAZOLE), 9, III"
38089299,"(006) 20´ X 8´ X 8´6"" TANK CONTA SLAC 6 TANK CONTAINER UN 3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID,N.O.S. AZOXYSTROBIN AND CYPROCONAZOLE), 9, III"
29335949,80 PALLET SAID TO CONTAIN AZOXYSTROBIN TECHINAL FUNGICIDE
38089299,"(003) 20´ X 8´ X 8´6"" TANK CONTA SLAC 3 TANK CONTAINER ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. AZOXYSTROBIN AND CYPROCONAZOLE) UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (AZOXYSTROBIN AND CYPROCONAZOLE), 9, III,"
29333984,"5 TANK CORROSIVE LIQUID,  TOXIC, N.O.S.  (PARAQUAT TECNICO)"
29333984,"5 TANK CORROSIVE LIQUID, TOXIC, N.O.S.  (PARAQUAT TECNICO)"
29349939,"180 DRUMS SCORE TECNICO 50 KG BRA FUNGICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (DIFENOCONAZOLE),CL. 9 UN 3077, PGIII"
38086990,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN),"
29349939,"S.T.C. 360 1G DRUMS SCORE TECNICO 50 KGFUNGICIDE SUBJECT TO IMDG-CODE:ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S.(DIFENOCONAZOLE)CLASS 9, UN 3077,PG III,"
29242943,"PLACED ONWEB ACTIVITY CHEMICALS SPOT PRODUCT DETAILS WOODEN PACKAGE U:SED 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQ:UID, N.O.S. (CONTAINS S-METOLACHLOR) CLASS 9 PG III MARINE POLLU:TANT YES S-METOLACHLOR TECHNICAL"
38086990,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN),"
29242943,"1A1 STEEL DRUMS, NON-REMOVABLE HEAD´ CHEMICALS SPOT PRODUCT DETAILS UN 3082 ENVIRONMENTALLY HAZ ARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS ?: S-METOLACHLOR) CLAS 9 PG III"
38086990,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN),"
29242943,"ECC PLACED ON THE WEB ACTIVITY CHEMICALS SPOT PRODUCT DETAILS UN ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS ?: S-M:ETOLACHLOR) CLASS 9 PG III"
29309079,"S.T.C. 160 1H2 DRUMS MESOTRIONE TECHNICAL PASTE 90 KG HERBICIDE ENVIRONMENTALLY HAZARDOUS SUBSTANCE,SOLID, N.O.S. (MESOTRIONE) CLASS9, UN 3077, PG III"
29242943,"PLACED ON WEB ACTIVITY CHEMICALS SPOT PRODUCT DETAILS UN ENVIR:ONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS S-METOLACHL:OR) CLASS 9 PG III MARINE POLLUTANT YES S-METOLACHLOR TECHNICAL"
29242943,"SPOT PRODUCT DETAILS UN 3082 ENVIRONMENT ALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS S-METOLACHLOR) CL ASS ?: 9 PG ?: III"
29242943,"CHEMICALS SPOT PRODUCT UN 3082 ENVIRONMENTALLY HAZARD:OUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS S-METOLACHLOR) CLASS 9 PG III"
29349935,"S.T.C 80 DRUMS WOODEN PACKAGE: TREATED AND,OR FUMIGATED, CERTIFIED PROPICONAZOLE FUNGICIDESUBJECT TO IMDG-CODE: ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (PROPICONAZOLE) CLASS 9, UN3082, PG III"
29336914,"007 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 126 PALLETS CONTAINING 36 FIBC UN3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (SIMAZINE) CLASS 9, PGIII"
38089200,"40 BIG BAGS ELATUS FUNGICIDE ENVIRONMENTALLY HAZARDOUSSUBSTANCE, SOLID, N.O.S. (AZOXYSTROBIN AND BENZOVINDIFLUPYR)"
38089200,"10 BIG BAGSELATUS FUNGICIDE ENVIRONMENTALLY HAZARDOUSSUBSTANCE, SOLID,N.O.S. (AZOXYSTROBIN AND BENZOVINDIFLUPYR)"
29335990,"3 TNK UN 1760 DIQUAT TECNICO, CORROSIVE LIQUID N.O.S.(DIQUAT DIBROMIDE) CLASS 8 PG: III"
38089199,"2 X 20TK   CONTAINERS UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III"
29336914,"005 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 90 PALLETS CONTAINING 36 FIBC UN3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (SIMAZINE) CLASS 9, PGIII"
38089200,"10 BIG BAGS ELATUS FUNGICIDE ENVIRONMENTALLY HAZARDOUSSUBSTANCE, SOLID, N.O.S. (AZOXYSTROBIN AND BENZOVINDIFLUPYR)"
38089299,"20 BIG BAGS ELATUS FUNGICIDE ENVIRONMENTALLY HAZARDOUSSUBSTANCE, SOLID, N.O.S. (AZOXYSTROBIN AND BENZOVINDIFLUPYR)"
38089199,"6 X 20TK   CONTAINER UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III"
29335990,"4 BLK UN 1760 DIQUAT TECNICO, CORROSIVE LIQUID N.O.S.(DIQUAT DIBROMIDE) CLASS 8 PG: III,"
38089290,"005 X 20´ X 8´ X 8´6"" GENERAL PU SLAC 50 PALLETS AMISTAR TOP 1000 L FUNGICIDE AZOXYSTROBIN AND DIFENOCONAZOLE CLASS 9, PG III"
29333984,"003 20´ X 8´ X 8´6"" GENERAL PU SLAC 60 PALLETS PARAQUAT TECNICO SYNGENTA HERBICIDE"
29339999,"4 TK UN 1760 DIQUAT TECNICO, CORROSIVE LIQUID N.O.S.(DIQUAT DIBROMIDE) CLASS 8 PG: III"
29339999,"4 TNK UN 1760 DIQUAT TECNICO, CORROSIVE LIQUID N.O.S.(DIQUAT DIBROMIDE) CLASS 8 PG: III"
29339999,"4 TNK UN 1760 DIQUAT TECNICO, CORROSIVE LIQUID N.O.S.(DIQUAT DIBROMIDE) CLASS 8 PG: III,"
29359099,"1 ISO TANK FOMESAFEN 48% AQUEOUS S  OLUTION  UN3082,ENVIRONMENTALLY  HAZARDOUS SUBSTANCE,  LIQUID,N.O.S.  (FOMESAFEN 48% AQUEOUS SOLUTION)  CLASS 9,PACKING  GROUP:III"
29333900,"1 BULK FLUAZIFOP-P-BUTYL,UN 1993,FLAMMABLE LIQUID N.O.S.(SUBSTITUTED BENZENOID HYDROCARBONS AND FLUAZIFOP-P-BUTYL), CLASS 3, PG:III"
29349939,"40 PK SAID TO CONTAIN 180 DRUMS SCORE TECNICO 50 KG BRA FUNGICIDE IMO: UN 3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O. S. (DIFENOCONAZOLE), CLASS 9, PG III"
29321310,"005 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 400 DRUMS TETRAHYDROFURFURYL ALCOHOL"
29359099,"3 ISO TANK FOMESAFEN 48% AQUEOUS  SOLUTION  UN3082,ENVIRONMENTALLY  HAZARDOUS SUBSTANCE,  LIQUID,N.O.S.  (FOMESAFEN 48% AQUEOUS SOLUTION)  CLASS 9,PACKING GROUP:III"
38089199,"6 X X 20TK CONTAINER  UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III"
29333984,"003 X 20´ X 8´ X 8´6"" GENERAL PU SLAC 60 PALLETS CONTAINING PARAQUAT TECNICO SYNGENTA HERBICIDE"
29242943,"ECC PLACED ON THE WEB ACTIVITY CHEMICALS SPOT PRODUCT DETAILS UN ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS ?: S-M:ETOLACHLOR) CLASS 9 PG III MARINE POLLUTANT YES S-METOLACHLOR TE:CHNICAL"
29214329,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 10 PALLETS FLUMETRALIN TECNICO SYNGENTA 4 83 DRUMS UN3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID. N.O.S (FLUMETRALIN), CLASS 9, PGIII"
29333984,"002 20´ X 8´ X 8´6"" GENERAL PU SLAC 40 PALLETS PARAQUAT TECNICO SYNGENTA HERBICIDE"
29336914,"004 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 72 PALLETS ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (SIMAZINE) CLASS 9, PGIII"
38089199,"6 X 20TK   CONTAINERS UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III,"
29051999,"FATTY ALCOHOLS ALFOL *6 ALCOHOL UN2282, HEXANOLS,3,"
29339969,69 PK CYPROCONAZOL TECHNICAL 350 KG FUNGICIDE
29339969,45 PK CYPROCONAZOL TECHNICAL 350 KG FUNGICIDE
29339969,110 PK CYPROCONAZOL TECHNICAL 350 KG FUNGICIDE
29333984,"4 TANK UN.2922 CORROSIVE LIQUID, TOXIC, N.O.S. (PARAQUAT TECNICO)"
29341090,"360 NOS OF FIBERDRUMS CONTAININGTHI AMETHOXAM TECHNICAL FL AMMABLE SOLID, ORGANIC N.O.S (THIAMETHOXAM) TECHNICA L"
29341090,"360 NOS OF FIBERDRUMS CONTAININGTHI AMETHOXAM TECHNICAL FL AMMABLE SOLID, ORGANIC N.O.S (THIAMETHOXAM) TECHNICA L"
29321300,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 80 DRUMS TETRAHYDROFURFURYL ALCOHOL"
29321300,"(004) 40´ X 8´ X 8´6"" GENERAL PU SLAC 320 DRUMS TETRAHYDROFURFURYL ALCOHOL"
29336913,"(005) 40´ X 8´ X 9´6"" HIGH CUBE SLAC 220 FIBC ON 22 PALLETS UN3077, ENVIRONMENTALLY HAZAROUS SUBSTANCE SOLID, N.O.S. (ATRAZINE), CLASS 9, PGIII"
29269000,"(005) 40´ X 8´ X 9´6"" HIGH CUBE SLAC 140 FIBC ON 20 PALLETS UN3077,ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, N.O.S. (CHLOROTHALONIL), CLASS 9, PGIII,"
29269095,"(002) 40´ X 8´ X 9´6"" HIGH CUBE SLAC 56 FIBC UN3077,ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S.(CHLOROTHALONIL), CLASS 9, PGIII"
38089199,"6 X 20TK CONTAINERS 6 TANK UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID NOS (LAMBDA-CYHALOTHRIN NAPTHALENE), CLASS 9, PG III"
29269095,"(002) 40´ X 8´ X 9´6"" HIGH CUBE SLAC 56 FIBC ON 20 PALLETS UN3077,ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, N.O.S.(CHLOROTHALONIL), CLASS 9, PGIII"
29309029,"20 BAG UN 2811,TOXIC SOLID, ORGANIC, N.O.S. (DIAFENTHIURON), CLASS 6.1, PG III"
29339969,38 PK CYPROCONAZOL TECHNICAL 350 KG FUNGICIDE
29242943,"CHEMICALS SPOT UN 3082 E:NVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS ?: S-METOL:ACHLOR) CLASS 9 PG III"
29242943,"UN 3082 ENVIR´ ONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS ?: S-METOLACHL:OR) CLASS 9 PG III S-METOLACHLOR TECHNICAL"
29242943,"UN 3082 ENVIRONMENTALLY´ HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS S-METOLACHLOR) CLASS 9 PG III S-METOLACHLOR TECHNICAL"
29242943,"UN 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LI:QUID, N.O.S. (CONTAINS ?: S-METOLACHLOR) CLASS 9 PG III S-METOLACHLOR TECHNICAL"
29242999,80 STEEL DRUMS METALAXYL-MTECH
29242943,"UN 3082 ENVIR:ONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS S-METOLACHL:OR) CLASS 9 PG III S-METOLACHLOR TECHNICAL"
29242943,"CHEMICALS UN 3082 ENVIR:ONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS ?: S-METOLACHL:OR) CLASS 9 PG III S-METOLACHLOR TECHNICAL"
29242943,"UN 3082 ENVIRONMENTALLY HAZARDOU:S SUBSTANCE, LIQUID, N.O.S. (CONTAINS ?: S-METOLACHLOR) CLASS 9 PG III S-METOLACHLOR TECHNICAL"
38086990,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN),"
29242943,"UN 3082 ENVIRO:NMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (CONTAINS ?: S-METOLACHLO:R) CLASS 9 PG III S-METOLACHLOR TECHNICAL"
38089299,10 PALLETS SAID TO CONTAIN: 10 PALLETS SAID TO CONTAIN 10 BIG BAGS FUNGICIDE ELATUS
38086990,"02 20´ X 8´ X 8´6"" TANK CONTA SLAC 2 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN),"
29309079,40 PALLETS SAID TO CONTAIN: 160 DRUMS MESOTRIONE TECHNICAL PASTE HERBICIDE
38089299,10 PALLETS SAID TO CONTAIN: 10 PALLETS SAID TO CONTAIN 10 BIGBAGS FUNGICIDE
29336913,"008 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 176 PALLETS CONTAINING 44 FIBC UN3077, ENVIRONMENTALLY HAZAROUS SUBSTANCESOLID, N.O.S. (ATRAZINE),  CLASS 9, PGIII"
29331900,"UN-NR.2588 PESTICIDE,SOLID, TOXIC, N.O.S. (BENZOVINDIFLUPYR) CLA SS 6.1 PACKING GROUP III"
38089199,"2 TANK   SHIPPER´S LOAD AND COUNT 2 X 20TK   CONTAINERS SHIPPER´S OWNED  CONTAINER  UN3082, ENVIRONMENTALLY  HAZARDOUS SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III"
29321310,"003 X 40´ X 8´ X 8´6"" GENERAL PU SLAC 240 DRUMS TETRAHYDROFURFURYL ALCOHOL"
38089199,"6 TANK   SHIPPER´S LOAD AND COUNT 6 X 20TK   CONTAINERS SHIPPER´S OWNED  CONTAINER  UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III"
29331900,"UN-NR.2588 PESTICIDE,SOLID, TOXIC, N.O.S. (BENZOVINDIFLUPYR) CLA SS 6.1 PACKING GROUP III"
29336913,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 44 IBC ON 22 PALLETS UN3077, ENVIRONMENTALLY HAZAROUS SUBSTANCESOLID, N.O.S. (ATRAZINE), CLASS 9, PGIII"
29331900,"UN-NR.2588 PESTICIDE,SOLID, TOXIC, N.O.S. (BENZOVINDIFLUPYR) CLA SS 6.1 PACKING GROUP III"
29336913,"008 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 352 FIBC ON 22 PALLETS UN3077 ENVIRONMENTALLY HAZAROUS SUBSTANCE SOLID, N.O.S. (ATRAZINE), CLASS 9, PGIII"
29336913,"008 X 40´ X 8´ X 9´6"" HIGH CUBE SLAC 352 FIBC ENVIRONMENTALLY HAZAROUS SUBSTANCE SOLID, N.O.S. (ATRAZINE), CLASS 9, PGIII"
38089199,"3 TANK   SHIPPER´S LOAD AND COUNT 3 X 20TK   CONTAINERS SHIPPER´S OWNED  CONTAINER  UN3082, ENVIRONMENTALLY HAZARDOUS  SUBSTANCE LIQUID NOS  (LAMBDA-CYHALOTHRIN NAPTHALENE),  CLASS 9, PG III"
29331900,"UN-NR.2588 PESTICIDE,SOLID, TOXIC, N.O.S. (BENZOVINDIFLUPYR) CLA SS 6.1 PACKING GROUP III"
29309000,"100 BG UN 2811,TOXIC SOLID, ORGANIC, N.O.S. (DIAFENTHIURON), CLASS 6.1, PG III MARINE POLLUTANT"
29333999,"4 TK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
29333999,"2 TK UN 2922 PARAQUAT TECNICO,   CORROSIVE LIQUID TOXIC,   N.O.S.(PARAQUAT DICHLORIDE) CLASS   8 (6.1) PG: III"
29333999,"1 BULK UN 2922 PARAQUAT TECNICO, CORROSIVE LIQUID TOXIC, N.O.S.(PARAQUAT DICHLORIDE) CLASS 8 (6.1) PG: III"
29335939,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 20 PALLETS CONTAINING 80 DRUMS PIRIMIPHOS-METHYL INSECTICIDE UN 1224 KETONES, LIQUID, N.O.S. (PIRIMIPHOS-METHYL AND METHYL ISOBUTYL KETONE), CLASS 3, PG III,"
38086990,"ONE 20´ X 8´ X 8´6"" TANK CONTA SLAC 1 TANK ENGEO PLENO 22000L INSECTICIDE UN3082 ENVIROMENTALLY HAZARDOUS SUBSTANCE, LIQUID N.O.S. (LAMBDA-CYHALOTHRIN), CLASS 9 PG III"
